"gene_symbol","entrez_id","kegg_gene_id","pathway_id","pathway_name","pathway_class","pathway_description","route_major_class","route_subclass","compound_id","compound_name"
"ALOX15","246","hsa:246","hsa04216","Ferroptosis - Homo sapiens (human)","Cellular Processes; Cell growth and death","Ferroptosis is a regulated form of cell death and characterized by a production of reactive oxygen species (ROS) from accumulated iron and lipid peroxidation. It can be induced by experimental compounds (e.g.,erastin, RSL3) or clinical drugs(e.g., sulfasalazine, sorafenib) in cancer cell and certain normal cells. It is involved in multiple physiological and pathological processes, such as cancer cell death, neurodegenerative disease, tissue damage and acute renal failure.","Cellular Processes","Cell growth and death","C00032","Heme"
"ALOX15","246","hsa:246","hsa04216","Ferroptosis - Homo sapiens (human)","Cellular Processes; Cell growth and death","Ferroptosis is a regulated form of cell death and characterized by a production of reactive oxygen species (ROS) from accumulated iron and lipid peroxidation. It can be induced by experimental compounds (e.g.,erastin, RSL3) or clinical drugs(e.g., sulfasalazine, sorafenib) in cancer cell and certain normal cells. It is involved in multiple physiological and pathological processes, such as cancer cell death, neurodegenerative disease, tissue damage and acute renal failure.","Cellular Processes","Cell growth and death","C00051","Glutathione"
"ALOX15","246","hsa:246","hsa04216","Ferroptosis - Homo sapiens (human)","Cellular Processes; Cell growth and death","Ferroptosis is a regulated form of cell death and characterized by a production of reactive oxygen species (ROS) from accumulated iron and lipid peroxidation. It can be induced by experimental compounds (e.g.,erastin, RSL3) or clinical drugs(e.g., sulfasalazine, sorafenib) in cancer cell and certain normal cells. It is involved in multiple physiological and pathological processes, such as cancer cell death, neurodegenerative disease, tissue damage and acute renal failure.","Cellular Processes","Cell growth and death","C00097","L-Cysteine"
"ALOX15","246","hsa:246","hsa04216","Ferroptosis - Homo sapiens (human)","Cellular Processes; Cell growth and death","Ferroptosis is a regulated form of cell death and characterized by a production of reactive oxygen species (ROS) from accumulated iron and lipid peroxidation. It can be induced by experimental compounds (e.g.,erastin, RSL3) or clinical drugs(e.g., sulfasalazine, sorafenib) in cancer cell and certain normal cells. It is involved in multiple physiological and pathological processes, such as cancer cell death, neurodegenerative disease, tissue damage and acute renal failure.","Cellular Processes","Cell growth and death","C00127","Glutathione disulfide"
"ALOX15","246","hsa:246","hsa04216","Ferroptosis - Homo sapiens (human)","Cellular Processes; Cell growth and death","Ferroptosis is a regulated form of cell death and characterized by a production of reactive oxygen species (ROS) from accumulated iron and lipid peroxidation. It can be induced by experimental compounds (e.g.,erastin, RSL3) or clinical drugs(e.g., sulfasalazine, sorafenib) in cancer cell and certain normal cells. It is involved in multiple physiological and pathological processes, such as cancer cell death, neurodegenerative disease, tissue damage and acute renal failure.","Cellular Processes","Cell growth and death","C00129","Isopentenyl diphosphate"
"ALOX15","246","hsa:246","hsa04216","Ferroptosis - Homo sapiens (human)","Cellular Processes; Cell growth and death","Ferroptosis is a regulated form of cell death and characterized by a production of reactive oxygen species (ROS) from accumulated iron and lipid peroxidation. It can be induced by experimental compounds (e.g.,erastin, RSL3) or clinical drugs(e.g., sulfasalazine, sorafenib) in cancer cell and certain normal cells. It is involved in multiple physiological and pathological processes, such as cancer cell death, neurodegenerative disease, tissue damage and acute renal failure.","Cellular Processes","Cell growth and death","C00219","Arachidonate"
"ALOX15","246","hsa:246","hsa04216","Ferroptosis - Homo sapiens (human)","Cellular Processes; Cell growth and death","Ferroptosis is a regulated form of cell death and characterized by a production of reactive oxygen species (ROS) from accumulated iron and lipid peroxidation. It can be induced by experimental compounds (e.g.,erastin, RSL3) or clinical drugs(e.g., sulfasalazine, sorafenib) in cancer cell and certain normal cells. It is involved in multiple physiological and pathological processes, such as cancer cell death, neurodegenerative disease, tissue damage and acute renal failure.","Cellular Processes","Cell growth and death","C00356","(S)-3-Hydroxy-3-methylglutaryl-CoA"
"ALOX15","246","hsa:246","hsa04216","Ferroptosis - Homo sapiens (human)","Cellular Processes; Cell growth and death","Ferroptosis is a regulated form of cell death and characterized by a production of reactive oxygen species (ROS) from accumulated iron and lipid peroxidation. It can be induced by experimental compounds (e.g.,erastin, RSL3) or clinical drugs(e.g., sulfasalazine, sorafenib) in cancer cell and certain normal cells. It is involved in multiple physiological and pathological processes, such as cancer cell death, neurodegenerative disease, tissue damage and acute renal failure.","Cellular Processes","Cell growth and death","C00418","(R)-Mevalonate"
"ALOX15","246","hsa:246","hsa04216","Ferroptosis - Homo sapiens (human)","Cellular Processes; Cell growth and death","Ferroptosis is a regulated form of cell death and characterized by a production of reactive oxygen species (ROS) from accumulated iron and lipid peroxidation. It can be induced by experimental compounds (e.g.,erastin, RSL3) or clinical drugs(e.g., sulfasalazine, sorafenib) in cancer cell and certain normal cells. It is involved in multiple physiological and pathological processes, such as cancer cell death, neurodegenerative disease, tissue damage and acute renal failure.","Cellular Processes","Cell growth and death","C00491","L-Cystine"
"ALOX15","246","hsa:246","hsa04216","Ferroptosis - Homo sapiens (human)","Cellular Processes; Cell growth and death","Ferroptosis is a regulated form of cell death and characterized by a production of reactive oxygen species (ROS) from accumulated iron and lipid peroxidation. It can be induced by experimental compounds (e.g.,erastin, RSL3) or clinical drugs(e.g., sulfasalazine, sorafenib) in cancer cell and certain normal cells. It is involved in multiple physiological and pathological processes, such as cancer cell death, neurodegenerative disease, tissue damage and acute renal failure.","Cellular Processes","Cell growth and death","C00669","gamma-L-Glutamyl-L-cysteine"
"ALOX15","246","hsa:246","hsa04216","Ferroptosis - Homo sapiens (human)","Cellular Processes; Cell growth and death","Ferroptosis is a regulated form of cell death and characterized by a production of reactive oxygen species (ROS) from accumulated iron and lipid peroxidation. It can be induced by experimental compounds (e.g.,erastin, RSL3) or clinical drugs(e.g., sulfasalazine, sorafenib) in cancer cell and certain normal cells. It is involved in multiple physiological and pathological processes, such as cancer cell death, neurodegenerative disease, tissue damage and acute renal failure.","Cellular Processes","Cell growth and death","C02249","Arachidonyl-CoA"
"ALOX15","246","hsa:246","hsa04216","Ferroptosis - Homo sapiens (human)","Cellular Processes; Cell growth and death","Ferroptosis is a regulated form of cell death and characterized by a production of reactive oxygen species (ROS) from accumulated iron and lipid peroxidation. It can be induced by experimental compounds (e.g.,erastin, RSL3) or clinical drugs(e.g., sulfasalazine, sorafenib) in cancer cell and certain normal cells. It is involved in multiple physiological and pathological processes, such as cancer cell death, neurodegenerative disease, tissue damage and acute renal failure.","Cellular Processes","Cell growth and death","C02477","alpha-Tocopherol"
"ALOX15","246","hsa:246","hsa04216","Ferroptosis - Homo sapiens (human)","Cellular Processes; Cell growth and death","Ferroptosis is a regulated form of cell death and characterized by a production of reactive oxygen species (ROS) from accumulated iron and lipid peroxidation. It can be induced by experimental compounds (e.g.,erastin, RSL3) or clinical drugs(e.g., sulfasalazine, sorafenib) in cancer cell and certain normal cells. It is involved in multiple physiological and pathological processes, such as cancer cell death, neurodegenerative disease, tissue damage and acute renal failure.","Cellular Processes","Cell growth and death","C11378","Ubiquinone-10"
"ALOX15","246","hsa:246","hsa04216","Ferroptosis - Homo sapiens (human)","Cellular Processes; Cell growth and death","Ferroptosis is a regulated form of cell death and characterized by a production of reactive oxygen species (ROS) from accumulated iron and lipid peroxidation. It can be induced by experimental compounds (e.g.,erastin, RSL3) or clinical drugs(e.g., sulfasalazine, sorafenib) in cancer cell and certain normal cells. It is involved in multiple physiological and pathological processes, such as cancer cell death, neurodegenerative disease, tissue damage and acute renal failure.","Cellular Processes","Cell growth and death","C14818","Fe2+"
"ALOX15","246","hsa:246","hsa04216","Ferroptosis - Homo sapiens (human)","Cellular Processes; Cell growth and death","Ferroptosis is a regulated form of cell death and characterized by a production of reactive oxygen species (ROS) from accumulated iron and lipid peroxidation. It can be induced by experimental compounds (e.g.,erastin, RSL3) or clinical drugs(e.g., sulfasalazine, sorafenib) in cancer cell and certain normal cells. It is involved in multiple physiological and pathological processes, such as cancer cell death, neurodegenerative disease, tissue damage and acute renal failure.","Cellular Processes","Cell growth and death","C14819","Fe3+"
"ALOX15","246","hsa:246","hsa04216","Ferroptosis - Homo sapiens (human)","Cellular Processes; Cell growth and death","Ferroptosis is a regulated form of cell death and characterized by a production of reactive oxygen species (ROS) from accumulated iron and lipid peroxidation. It can be induced by experimental compounds (e.g.,erastin, RSL3) or clinical drugs(e.g., sulfasalazine, sorafenib) in cancer cell and certain normal cells. It is involved in multiple physiological and pathological processes, such as cancer cell death, neurodegenerative disease, tissue damage and acute renal failure.","Cellular Processes","Cell growth and death","C16170","(7Z,10Z,13Z,16Z)-Docosatetraenoyl-CoA"
"ALOX15","246","hsa:246","hsa04216","Ferroptosis - Homo sapiens (human)","Cellular Processes; Cell growth and death","Ferroptosis is a regulated form of cell death and characterized by a production of reactive oxygen species (ROS) from accumulated iron and lipid peroxidation. It can be induced by experimental compounds (e.g.,erastin, RSL3) or clinical drugs(e.g., sulfasalazine, sorafenib) in cancer cell and certain normal cells. It is involved in multiple physiological and pathological processes, such as cancer cell death, neurodegenerative disease, tissue damage and acute renal failure.","Cellular Processes","Cell growth and death","C16527","Adrenic acid"
"ALOX15","246","hsa:246","hsa04216","Ferroptosis - Homo sapiens (human)","Cellular Processes; Cell growth and death","Ferroptosis is a regulated form of cell death and characterized by a production of reactive oxygen species (ROS) from accumulated iron and lipid peroxidation. It can be induced by experimental compounds (e.g.,erastin, RSL3) or clinical drugs(e.g., sulfasalazine, sorafenib) in cancer cell and certain normal cells. It is involved in multiple physiological and pathological processes, such as cancer cell death, neurodegenerative disease, tissue damage and acute renal failure.","Cellular Processes","Cell growth and death","C16844","Hydroxyl radical"
"ALOX15","246","hsa:246","hsa04216","Ferroptosis - Homo sapiens (human)","Cellular Processes; Cell growth and death","Ferroptosis is a regulated form of cell death and characterized by a production of reactive oxygen species (ROS) from accumulated iron and lipid peroxidation. It can be induced by experimental compounds (e.g.,erastin, RSL3) or clinical drugs(e.g., sulfasalazine, sorafenib) in cancer cell and certain normal cells. It is involved in multiple physiological and pathological processes, such as cancer cell death, neurodegenerative disease, tissue damage and acute renal failure.","Cellular Processes","Cell growth and death","C21478","Erastin"
"ALOX15","246","hsa:246","hsa04216","Ferroptosis - Homo sapiens (human)","Cellular Processes; Cell growth and death","Ferroptosis is a regulated form of cell death and characterized by a production of reactive oxygen species (ROS) from accumulated iron and lipid peroxidation. It can be induced by experimental compounds (e.g.,erastin, RSL3) or clinical drugs(e.g., sulfasalazine, sorafenib) in cancer cell and certain normal cells. It is involved in multiple physiological and pathological processes, such as cancer cell death, neurodegenerative disease, tissue damage and acute renal failure.","Cellular Processes","Cell growth and death","C21479","RSL3"
"ALOX15","246","hsa:246","hsa04216","Ferroptosis - Homo sapiens (human)","Cellular Processes; Cell growth and death","Ferroptosis is a regulated form of cell death and characterized by a production of reactive oxygen species (ROS) from accumulated iron and lipid peroxidation. It can be induced by experimental compounds (e.g.,erastin, RSL3) or clinical drugs(e.g., sulfasalazine, sorafenib) in cancer cell and certain normal cells. It is involved in multiple physiological and pathological processes, such as cancer cell death, neurodegenerative disease, tissue damage and acute renal failure.","Cellular Processes","Cell growth and death","C21480","1-Octadecanoyl-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphoethanolamine"
"ALOX15","246","hsa:246","hsa04216","Ferroptosis - Homo sapiens (human)","Cellular Processes; Cell growth and death","Ferroptosis is a regulated form of cell death and characterized by a production of reactive oxygen species (ROS) from accumulated iron and lipid peroxidation. It can be induced by experimental compounds (e.g.,erastin, RSL3) or clinical drugs(e.g., sulfasalazine, sorafenib) in cancer cell and certain normal cells. It is involved in multiple physiological and pathological processes, such as cancer cell death, neurodegenerative disease, tissue damage and acute renal failure.","Cellular Processes","Cell growth and death","C21481","1-Octadecanoyl-2-(7Z,10Z,13Z,16Z-docosatetraenoyl)-sn-glycero-3-phosphoethanolamine"
"ALOX15","246","hsa:246","hsa04216","Ferroptosis - Homo sapiens (human)","Cellular Processes; Cell growth and death","Ferroptosis is a regulated form of cell death and characterized by a production of reactive oxygen species (ROS) from accumulated iron and lipid peroxidation. It can be induced by experimental compounds (e.g.,erastin, RSL3) or clinical drugs(e.g., sulfasalazine, sorafenib) in cancer cell and certain normal cells. It is involved in multiple physiological and pathological processes, such as cancer cell death, neurodegenerative disease, tissue damage and acute renal failure.","Cellular Processes","Cell growth and death","C21482","1-Octadecanoyl-2-(15S-hydroxy-5Z,8Z,11Z,13E-eicosatetraenoyl)-sn-glycero-3-phosphoethanolamine"
"ALOX15","246","hsa:246","hsa04216","Ferroptosis - Homo sapiens (human)","Cellular Processes; Cell growth and death","Ferroptosis is a regulated form of cell death and characterized by a production of reactive oxygen species (ROS) from accumulated iron and lipid peroxidation. It can be induced by experimental compounds (e.g.,erastin, RSL3) or clinical drugs(e.g., sulfasalazine, sorafenib) in cancer cell and certain normal cells. It is involved in multiple physiological and pathological processes, such as cancer cell death, neurodegenerative disease, tissue damage and acute renal failure.","Cellular Processes","Cell growth and death","C21483","1-Octadecanoyl-2-(15S-hydroperoxy-5Z,8Z,11Z,13E-eicosatetraenoyl)-sn-glycero-3-phosphoethanolamine"
"ALOX15","246","hsa:246","hsa04216","Ferroptosis - Homo sapiens (human)","Cellular Processes; Cell growth and death","Ferroptosis is a regulated form of cell death and characterized by a production of reactive oxygen species (ROS) from accumulated iron and lipid peroxidation. It can be induced by experimental compounds (e.g.,erastin, RSL3) or clinical drugs(e.g., sulfasalazine, sorafenib) in cancer cell and certain normal cells. It is involved in multiple physiological and pathological processes, such as cancer cell death, neurodegenerative disease, tissue damage and acute renal failure.","Cellular Processes","Cell growth and death","C21484","1-Octadecanoyl-sn-glycero-3-phosphoethanolamine"
"ALOX15","246","hsa:246","hsa04216","Ferroptosis - Homo sapiens (human)","Cellular Processes; Cell growth and death","Ferroptosis is a regulated form of cell death and characterized by a production of reactive oxygen species (ROS) from accumulated iron and lipid peroxidation. It can be induced by experimental compounds (e.g.,erastin, RSL3) or clinical drugs(e.g., sulfasalazine, sorafenib) in cancer cell and certain normal cells. It is involved in multiple physiological and pathological processes, such as cancer cell death, neurodegenerative disease, tissue damage and acute renal failure.","Cellular Processes","Cell growth and death","D00448","Sulfasalazine (USP/INN)"
"ALOX15","246","hsa:246","hsa04216","Ferroptosis - Homo sapiens (human)","Cellular Processes; Cell growth and death","Ferroptosis is a regulated form of cell death and characterized by a production of reactive oxygen species (ROS) from accumulated iron and lipid peroxidation. It can be induced by experimental compounds (e.g.,erastin, RSL3) or clinical drugs(e.g., sulfasalazine, sorafenib) in cancer cell and certain normal cells. It is involved in multiple physiological and pathological processes, such as cancer cell death, neurodegenerative disease, tissue damage and acute renal failure.","Cellular Processes","Cell growth and death","D08524","Sorafenib (USAN/INN)"
